datetime,city,state,country,shape,duration_seconds
2013-10-11 09:05:00,palm beach gardens,fl,us,light,15.0
2013-10-11 16:01:00,pickering (canada),on,ca,circle,300.0
2013-10-11 16:35:00,kalamazoo,mi,us,fireball,600.0
2013-10-11 19:00:00,lawrence,ks,us,unknown,240.0
2013-10-11 19:20:00,north cincinnati,oh,,fireball,600.0
2013-10-11 19:50:00,essex junction,vt,us,light,60.0
2013-10-11 20:00:00,cincinnati,oh,us,circle,300.0
2013-10-11 20:00:00,cincinnati,oh,us,fireball,240.0
2013-10-11 20:00:00,naples,fl,us,light,7200.0
2013-10-11 20:15:00,bonaie,ga,,light,300.0
2013-10-11 20:15:00,cincinnati,oh,us,fireball,60.0
2013-10-11 20:15:00,union,ky,us,fireball,300.0
2013-10-11 20:20:00,hubbardston,ma,us,fireball,60.0
2013-10-11 20:45:00,covington,ga,us,light,300.0
2013-10-11 21:00:00,drexel,oh,us,sphere,180.0
2013-10-11 21:00:00,fayetteville,ny,us,chevron,90.0
2013-10-11 22:00:00,jupiter,fl,us,light,900.0
2013-10-11 22:00:00,melbourne,fl,us,sphere,300.0
2013-10-11 22:08:00,dresser,wi,us,sphere,60.0
2013-10-11 22:10:00,lombard,il,us,formation,60.0
2013-10-11 22:18:00,windsor (canada),on,ca,light,300.0
2013-10-11 23:00:00,north canton,oh,us,fireball,10.0
2013-10-11 23:15:00,pinckney,mi,us,fireball,2.0
1950-10-01 11:00:00,pikeville,ky,us,disk,600.0
1952-10-01 03:30:00,fukuoka (japan),,,disk,1200.0
1952-10-01 12:00:00,kansas city,mo,us,disk,90.0
1954-10-01 19:00:00,flatwoods,wv,us,circle,60.0
1955-10-01 22:00:00,mono lake (area),ca,,circle,5.0
1956-10-01 19:00:00,newport,nh,us,rectangle,300.0
1957-10-01 16:00:00,nelchina (near),ak,us,unknown,180.0
1957-10-01 21:00:00,paterson,nj,us,disk,10.0
1957-10-01 22:00:00,northeast cape afs,ak,,,900.0
1959-10-01 19:00:00,jacksonville,il,us,unknown,60.0
1961-10-01 03:00:00,toledo,oh,us,sphere,180.0
1961-10-01 03:30:00,tulsa,ok,us,disk,120.0
1961-10-01 19:00:00,nashville,tn,us,disk,1800.0
1961-10-01 22:00:00,graham,nc,us,triangle,30.0
1965-10-01 06:40:00,biloxi,ms,us,other,900.0
1965-10-01 14:00:00,colonial heights,va,us,sphere,120.0
1965-10-01 21:00:00,dushore,pa,us,disk,300.0
1966-10-01 19:00:00,edmonton (30 mi. east of&#44 hwy 16 east) (canada),ab,ca,diamond,300.0
1966-10-01 20:00:00,buffalo,ny,us,light,240.0
1966-10-01 22:00:00,anacortes,wa,us,light,1200.0
1966-10-01 22:30:00,anamosa,ia,us,unknown,60.0
1966-10-01 23:00:00,corvallis,or,us,disk,120.0
1967-10-01 02:00:00,chaffee,ny,us,sphere,600.0
1967-10-01 13:00:00,greenville,il,us,circle,30.0
1967-10-01 19:00:00,hudson&#39s hope (canada),bc,,sphere,120.0
1967-10-01 20:00:00,minneapolis,mn,us,disk,10.0
1968-10-01 00:00:00,boston,ma,us,cigar,1200.0
1968-10-01 20:00:00,kennebunkport,me,us,circle,600.0
1969-10-01 16:00:00,san francisco,ca,us,oval,600.0
1970-10-01 00:00:00,viet nam,,,light,600.0
1970-10-01 01:00:00,kingston (canada),on,ca,sphere,180.0
1970-10-01 16:00:00,new york city (brooklyn),ny,us,disk,180.0
1970-10-01 17:30:00,bentonville,ar,us,other,14400.0
1970-10-01 19:00:00,summit lake indian reservation,nv,,oval,1500.0
1970-10-01 19:00:00,tampa,fl,us,other,900.0
1970-10-01 21:00:00,new york city (brooklyn),ny,us,disk,300.0
1970-10-01 23:00:00,indian ocean (usn vessel),,,light,240.0
1971-10-01 22:00:00,pasadena,ca,us,disk,180.0
1972-10-01 01:00:00,potwin,ks,us,unknown,10800.0
1972-10-01 04:00:00,denton,tx,us,unknown,600.0
1972-10-01 20:00:00,mosheim,tx,us,disk,1800.0
1972-10-01 23:00:00,monroe,wa,us,rectangle,900.0
1972-10-01 23:00:00,pickens/pumpkintown,sc,,chevron,1800.0
1973-10-01 01:00:00,montezuma,in,us,sphere,900.0
1973-10-01 15:00:00,virginia beach,va,us,disk,1800.0
1973-10-01 20:00:00,bloomington,in,us,light,1200.0
1973-10-01 20:30:00,north st. paul,mn,,triangle,120.0
1973-10-01 21:00:00,roseburg,or,us,cylinder,7200.0
1973-10-01 21:30:00,beatty,nv,us,disk,7200.0
1973-10-01 21:30:00,hixson,tn,us,oval,37800.0
1973-10-01 22:45:00,valley city,oh,us,disk,300.0
1974-10-01 01:00:00,denton,tx,us,unknown,600.0
1974-10-01 18:00:00,weirton,wv,us,sphere,240.0
1974-10-01 20:00:00,ankara (turkey),,,changing,300.0
1974-10-01 20:00:00,deerwood,mn,us,unknown,2.0
1974-10-01 21:00:00,chester,nj,us,light,600.0
1975-10-01 21:00:00,kincheloe air force base&#44 michigan,mi,,triangle,15.0
1975-10-01 22:00:00,maricopa,az,us,changing,1200.0
1976-10-01 07:00:00,hartville,oh,us,disk,120.0
1976-10-01 19:00:00,fairport,ny,us,disk,600.0
1976-10-01 21:00:00,thonotosassa,fl,us,disk,900.0
1977-10-01 01:00:00,iselton,ca,,light,120.0
1977-10-01 19:00:00,fountain valley,ca,us,other,360.0
1977-10-01 22:00:00,ferndale,ca,us,other,60.0
1978-10-01 00:00:00,windsor,nc,us,cone,300.0
1978-10-01 20:00:00,lecompte,la,us,disk,300.0
1978-10-01 23:15:00,francesville,in,us,cylinder,900.0
1979-10-01 16:00:00,lomita,ca,us,disk,1200.0
1979-10-01 19:00:00,columbia,md,us,rectangle,120.0
1979-10-01 21:00:00,buffalo,ny,us,light,10.0
1979-10-01 21:00:00,olympia,wa,us,disk,7200.0
1979-10-01 21:00:00,pittsburgh,pa,us,disk,300.0
1979-10-01 23:00:00,cranbury,nj,us,light,240.0
1980-10-01 01:30:00,fremont,ca,us,other,30.0
1980-10-01 20:00:00,mountainboro,al,us,fireball,20.0
1980-10-01 21:00:00,shirleysburg,pa,us,formation,600.0
1980-10-01 22:00:00,jersey city,nj,us,cigar,180.0
1981-10-01 20:00:00,hesperia,mi,us,oval,2400.0
1981-10-01 20:00:00,mt. sterling,ky,,disk,2400.0
1982-10-01 22:10:00,swartz creek,mi,us,fireball,240.0
1983-10-01 17:00:00,birmingham (uk/england),,gb,sphere,97836000.0
1983-10-01 20:00:00,ayer,ma,us,unknown,20.0
1983-10-01 20:30:00,elizabeth township,pa,,oval,720.0
1983-10-01 21:00:00,tarboro,nc,us,disk,180.0
1984-10-01 01:00:00,waldport,or,us,light,600.0
1984-10-01 20:00:00,chatsworth,ca,us,light,45.0
1984-10-01 21:00:00,acton,me,us,triangle,180.0
1985-10-01 00:00:00,brandon,fl,us,triangle,900.0
1985-10-01 05:30:00,holton,mi,us,light,240.0
1985-10-01 05:30:00,monroe,nc,us,sphere,300.0
1985-10-01 21:30:00,jefferson,oh,us,triangle,3600.0
1985-10-01 21:30:00,santa margarita/atascadero (between&#44 hwy 101),ca,,other,120.0
1985-10-01 22:45:00,lawrence,ks,us,sphere,300.0
1986-10-01 01:00:00,klamath falls,or,us,circle,2700.0
1986-10-01 22:00:00,n. ridgeville,oh,,triangle,300.0
1986-10-01 22:00:00,wheeling,wv,us,light,10.0
1987-10-01 01:00:00,west palm beach,fl,us,,10.0
1987-10-01 19:00:00,victoria (canada),bc,ca,sphere,900.0
1987-10-01 20:00:00,roseburg (7 miles northwest of),or,us,oval,1800.0
1987-10-01 21:00:00,alstead,nh,us,fireball,1800.0
1987-10-01 23:00:00,louisburg,nc,us,triangle,180.0
1989-10-01 16:00:00,mackay,id,us,disk,180.0
1989-10-01 18:00:00,winchester (near),ky,us,oval,300.0
1989-10-01 20:00:00,jacksonville,il,us,circle,300.0
1989-10-01 20:00:00,pawling,ny,us,oval,300.0
1989-10-01 21:30:00,carmichael,ca,us,rectangle,10.0
1989-10-01 21:30:00,orono,me,us,disk,20.0
1990-10-01 17:00:00,pateros,wa,us,oval,300.0
1990-10-01 20:00:00,san pedro,ca,us,light,120.0
1990-10-01 22:15:00,jamestown,ny,us,light,1200.0
1991-10-01 14:45:00,easley,sc,us,other,900.0
1991-10-01 17:00:00,wilmington,ca,us,circle,900.0
1991-10-01 18:00:00,maryville,tn,us,cigar,300.0
1991-10-01 18:30:00,little rock,ar,us,triangle,300.0
1991-10-01 20:30:00,mckenzie,tn,us,disk,900.0
1991-10-01 21:30:00,las vegas,nv,us,cigar,5.0
1991-10-01 22:00:00,lafayette,ga,us,other,900.0
1992-10-01 01:30:00,echo summit (sierra at tahoe ski area),ca,,sphere,90.0
1992-10-01 17:30:00,dublin (near warner robins),ga,us,triangle,1200.0
1992-10-01 18:00:00,springfield,mo,us,egg,90.0
1992-10-01 19:00:00,longview,tx,us,unknown,20.0
1993-10-01 02:00:00,tempe,az,us,triangle,900.0
1993-10-01 20:00:00,delaware,oh,us,light,7200.0
1993-10-01 20:00:00,pryor,mt,us,light,1800.0
1994-10-01 11:30:00,pawnee,ok,us,triangle,1200.0
1994-10-01 13:13:00,new york city,ny,us,disk,15.0
1994-10-01 17:00:00,tylertown/mccomb (between; on hwy. 98 ),ms,,changing,1200.0
1994-10-01 20:00:00,chicopee,ma,us,changing,300.0
1994-10-01 20:00:00,santa barbara,ca,us,triangle,3.0
1994-10-01 21:00:00,warsaw,mo,us,cigar,600.0
1994-10-01 23:00:00,las vegas,nv,us,circle,5.0
1994-10-01 23:30:00,fredericksburg,pa,us,disk,300.0
1995-10-01 12:00:00,iowa city,ia,us,,20.0
1995-10-01 14:00:00,lake oswego,or,us,,5.0
1995-10-01 16:30:00,lake oswego,or,us,,90.0
1995-10-01 17:00:00,ashland,ky,us,disk,300.0
1995-10-01 18:30:00,williamsburg,pa,us,rectangle,600.0
1995-10-01 21:00:00,taunton (near) (uk/england),,gb,light,60.0
1995-10-01 22:00:00,tinley park,il,us,other,20.0
1995-10-01 22:00:00,wantagh,ny,us,triangle,60.0
1995-10-01 22:30:00,austin,tx,us,,5400.0
1995-10-01 23:00:00,dover,nh,us,triangle,600.0
1996-10-01 01:00:00,lake berryessa,ca,,sphere,15.0
1996-10-01 01:00:00,west houston (greenridge @ westiemer rd.; near galleria),tx,us,formation,30.0
1996-10-01 05:30:00,bainbridge,oh,us,triangle,180.0
1996-10-01 08:00:00,new york city (manhattan),ny,us,oval,300.0
1996-10-01 17:00:00,cupertino,ca,us,sphere,600.0
1996-10-01 18:00:00,safford,az,us,sphere,30.0
1996-10-01 22:30:00,the woodlands,tx,us,fireball,180.0
1997-10-01 00:00:00,bemidji,mn,us,triangle,600.0
1997-10-01 01:20:00,garland,tx,us,rectangle,40.0
1997-10-01 03:00:00,jefferson,ny,us,other,300.0
1997-10-01 08:00:00,oregon (rural),or,,rectangle,20.0
1997-10-01 09:00:00,charlotte,nc,us,cigar,120.0
1997-10-01 19:00:00,green bay,wi,us,light,1200.0
1997-10-01 19:00:00,pelzer,sc,us,triangle,180.0
1997-10-01 21:00:00,hyannis,ma,us,triangle,60.0
1997-10-01 21:30:00,bourbonnais,il,us,triangle,60.0
1997-10-01 21:30:00,oakland,or,us,light,60.0
1997-10-01 21:55:00,martinsville,va,us,other,300.0
1997-10-01 22:00:00,summerville,sc,us,triangle,1200.0
1997-10-01 23:15:00,lakeland,fl,us,light,60.0
1998-10-01 00:00:00,logan,ut,us,triangle,120.0
1998-10-01 00:10:00,portland,or,us,light,5.0
1998-10-01 01:30:00,st. paul,or,us,fireball,5.0
1998-10-01 02:00:00,nisqually,wa,us,disk,180.0
1998-10-01 04:30:00,rio rancho,nm,us,fireball,120.0
1998-10-01 05:30:00,bayfield,co,us,light,1800.0
1998-10-01 10:00:00,san francisco,ca,us,sphere,420.0
1998-10-01 13:30:00,elgin,il,us,disk,1200.0
1998-10-01 16:00:00,del mar,ca,us,fireball,4.0
1998-10-01 18:50:00,la jolla (over),ca,us,fireball,7.0
1998-10-01 18:56:00,manchester,nh,us,oval,120.0
1998-10-01 21:00:00,clarinda,ia,us,triangle,60.0
1998-10-01 21:00:00,warrington (uk/england),,gb,fireball,8.0
1998-10-01 21:02:00,mt sterling,il,,formation,900.0
1998-10-01 21:15:00,ipava,il,us,triangle,900.0
1998-10-01 23:10:00,mosinee,wi,us,other,300.0
1999-10-01 00:30:00,san antonio,tx,us,fireball,30.0
1999-10-01 01:00:00,oak brook,il,us,light,60.0
1999-10-01 04:00:00,portland,or,us,light,25.0
1999-10-01 04:40:00,elyria,oh,us,triangle,300.0
1999-10-01 17:00:00,new york city (manhattan),ny,us,unknown,5.0
1999-10-01 18:12:00,norman,ok,us,cigar,120.0
1999-10-01 19:00:00,las vegas,nv,us,light,15.0
1999-10-01 19:00:00,nellis air force base (50-100 miles east of),nv,,light,180.0
1999-10-01 20:00:00,miami,fl,us,unknown,25.0
1999-10-01 22:05:00,independence,mo,us,chevron,15.0
1999-10-01 23:00:00,blankenberge (belgium),,,formation,10.0
2000-10-01 01:00:00,vaughn,wa,us,formation,540.0
2000-10-01 01:30:00,sturgis,mi,us,disk,600.0
2000-10-01 09:00:00,markham (canada),on,ca,cigar,600.0
2000-10-01 13:00:00,yangtzee river (china),,,disk,900.0
2000-10-01 14:00:00,madera,ca,us,light,120.0
2000-10-01 18:00:00,stockton,ca,us,sphere,180.0
2000-10-01 19:40:00,chandler,az,us,cigar,20.0
2000-10-01 20:00:00,belmont,ca,us,unknown,15.0
2000-10-01 20:00:00,prineville,or,us,unknown,3600.0
2000-10-01 20:00:00,tillicoultry (central scotland) (uk/scotland),,gb,triangle,60.0
2000-10-01 20:00:00,wheaton,md,us,triangle,300.0
2000-10-01 21:00:00,orange park,fl,us,other,10.0
2000-10-01 21:30:00,colorado springs,co,us,light,300.0
2000-10-01 21:30:00,maryville,mo,us,light,30.0
2000-10-01 22:00:00,healesville. victoria (australia),,,light,40.0
2000-10-01 22:00:00,jackson,tn,us,triangle,120.0
2000-10-01 23:15:00,jones beach,ny,us,diamond,900.0
2001-10-01 01:05:00,seattle,wa,us,,1.0
2001-10-01 19:00:00,kansas city,mo,us,light,900.0
2001-10-01 20:30:00,houghton lake,mi,us,triangle,300.0
2001-10-01 20:35:00,greene,me,us,oval,10.0
2001-10-01 21:00:00,interstate 5 or tributary between vasilia and sacrammento,ca,,triangle,300.0
2001-10-01 21:00:00,lafayette,ny,us,changing,180.0
2001-10-01 22:00:00,lynden,wa,us,light,30.0
2001-10-01 22:30:00,albany,ny,us,flash,2.0
2001-10-01 00:00:00,chulucanas-piura la vieja (peru),,,other,6312000.0
2002-10-01 00:30:00,courtland,va,us,circle,1.0
2002-10-01 00:30:00,hong kong,,,formation,1800.0
2002-10-01 03:00:00,oakland,ca,us,oval,420.0
2002-10-01 05:30:00,everson,wa,us,other,5.0
2002-10-01 05:30:00,port townsend,wa,us,fireball,10.0
2002-10-01 05:30:00,snohomish,wa,us,sphere,3.0
2002-10-01 05:30:00,sumner,wa,us,circle,330.0
2002-10-01 05:35:00,pueblo,co,us,triangle,15.0
2002-10-01 05:35:00,seattle,wa,us,unknown,1.0
2002-10-01 05:42:00,seattle,wa,us,teardrop,3.0
2002-10-01 05:43:00,seattle,wa,us,other,2.0
2002-10-01 05:45:00,kent,wa,us,unknown,10.0
2002-10-01 05:45:00,lynnwood,wa,us,fireball,5.0
2002-10-01 05:45:00,rainier,wa,us,light,240.0
2002-10-01 06:30:00,monroe,wi,us,light,1200.0
2002-10-01 06:30:00,natrona heights&#44 new kensington,pa,,light,7200.0
2002-10-01 07:30:00,kingston,ny,us,cigar,600.0
2002-10-01 09:00:00,germantown,md,us,cigar,180.0
2002-10-01 13:35:00,karavostasi (greece),,,cross,60.0
2002-10-01 14:00:00,winslow,az,us,other,1800.0
2002-10-01 15:00:00,athol,id,us,teardrop,300.0
2002-10-01 16:00:00,grants,nm,us,fireball,10.0
2002-10-01 17:56:00,port hadlock,wa,us,fireball,5.0
2002-10-01 18:00:00,orlando,fl,us,other,4.0
2002-10-01 19:20:00,new york city (staten island),ny,us,egg,300.0
2002-10-01 19:50:00,new york city (staten island),ny,us,light,900.0
2002-10-01 20:30:00,castro valley,ca,us,other,1200.0
2002-10-01 22:00:00,edmonds,wa,us,unknown,60.0
2002-10-01 22:30:00,riverton,ut,us,unknown,120.0
2002-10-01 23:20:00,new york city,ny,us,changing,180.0
2003-10-01 00:00:00,saco,me,us,circle,120.0
2003-10-01 00:20:00,redmond,wa,us,light,2.0
2003-10-01 02:00:00,peterborough (canada),on,ca,unknown,30.0
2003-10-01 05:40:00,long beach (sports arena),ca,us,other,600.0
2003-10-01 16:00:00,hartland,mi,us,unknown,120.0
2003-10-01 18:15:00,perry township,oh,,cigar,1200.0
2003-10-01 20:05:00,san diego,ca,us,unknown,240.0
2003-10-01 21:00:00,bellevue,wa,us,light,10.0
2003-10-01 21:00:00,rye,co,us,sphere,2.0
2003-10-01 21:30:00,oologah,ok,us,other,600.0
2003-10-01 22:00:00,granville,ma,us,circle,5.0
2003-10-01 22:30:00,quesnel (canada),bc,ca,other,120.0
2003-10-01 22:40:00,slocan park (canada),bc,,light,2.0
2003-10-01 23:00:00,circleville,oh,us,light,600.0
2004-10-01 16:00:00,eureka,ca,us,unknown,720.0
2004-10-01 17:00:00,las vegas,nv,us,cylinder,2.0
2004-10-01 20:00:00,albuquerque,nm,us,oval,3600.0
2004-10-01 20:27:00,richmond,va,us,triangle,300.0
2004-10-01 20:50:00,tucson,az,us,unknown,1.0
2004-10-01 22:20:00,sebastian inlet (north of),fl,,other,3.0
2004-10-01 23:00:00,dunstable (uk/england),,gb,fireball,300.0
2004-10-01 23:00:00,sidney,mi,us,sphere,14400.0
2004-10-01 23:15:00,saskatoon (canada),sk,ca,circle,7.0
2005-10-01 00:00:00,evergreen park/tinley park/orland park,il,,light,9000.0
2005-10-01 00:00:00,harrisburg,mo,us,light,2400.0
2005-10-01 00:00:00,oak forest,il,us,circle,3600.0
2005-10-01 00:30:00,oak forest,il,us,light,3600.0
2005-10-01 00:40:00,orland park,il,us,diamond,2700.0
2005-10-01 00:53:00,tinley park,il,us,circle,1200.0
2005-10-01 00:55:00,midlothian/posen,il,,light,900.0
2005-10-01 00:57:00,orland park,il,us,light,420.0
2005-10-01 00:57:00,orland park,il,us,light,6.0
2005-10-01 01:00:00,midlothian,il,us,light,1500.0
2005-10-01 01:00:00,oak forest,il,us,changing,600.0
2005-10-01 01:00:00,oak forest,il,us,light,600.0
2005-10-01 01:00:00,posen/midlothian,il,,formation,900.0
2005-10-01 01:00:00,tinley park,il,us,circle,600.0
2005-10-01 01:00:00,tinley park,il,us,circle,600.0
2005-10-01 01:00:00,tinley park,il,us,formation,1200.0
2005-10-01 01:00:00,tinley park,il,us,triangle,1800.0
2005-10-01 01:00:00,tinley park,il,us,triangle,900.0
2005-10-01 01:03:00,oak forest,il,us,light,1200.0
2005-10-01 01:08:00,evergreen park,il,us,light,480.0
2005-10-01 01:10:00,alsip,il,us,light,480.0
2005-10-01 01:10:00,crestwood,il,us,light,300.0
2005-10-01 01:10:00,cuyahoga falls,oh,us,other,7.0
2005-10-01 01:10:00,hillside,il,us,changing,7.0
2005-10-01 01:10:00,manhattan,il,us,triangle,10.0
2005-10-01 01:10:00,oak forest,il,us,cylinder,7200.0
2005-10-01 01:10:00,oak forest,il,us,light,1800.0
2005-10-01 01:10:00,oak forest,il,us,unknown,60.0
2005-10-01 03:00:00,posen,il,us,light,1200.0
2005-10-01 06:30:00,greenup,ky,us,circle,30.0
2005-10-01 08:22:00,homestead,fl,us,light,300.0
2005-10-01 09:30:00,albuquerque,nm,us,disk,600.0
2005-10-01 12:00:00,lake worth,fl,us,sphere,180.0
2005-10-01 15:00:00,phoenix,az,us,oval,180.0
2005-10-01 17:00:00,los angeles,ca,us,formation,1500.0
2005-10-01 18:00:00,west palm beach,fl,us,teardrop,60.0
2005-10-01 19:00:00,winnamac,in,,triangle,15.0
2005-10-01 19:58:00,rogers,mn,us,triangle,1020.0
2005-10-01 20:05:00,liberty hill,tx,us,light,900.0
2005-10-01 20:05:00,san jose,ca,us,chevron,600.0
2005-10-01 20:08:00,hamilton (canada),on,ca,light,15.0
2005-10-01 20:30:00,napa,ca,us,unknown,1200.0
2005-10-01 21:30:00,laurelville,oh,us,unknown,300.0
2005-10-01 21:30:00,oklahoma city,ok,us,light,2700.0
2005-10-01 21:35:00,buxton (uk/england),,gb,light,240.0
2005-10-01 22:00:00,central lake,mi,us,unknown,1500.0
2005-10-01 22:30:00,portage la prairie (canada0,mb,,other,30.0
2005-10-01 23:00:00,tinley park,il,us,light,120.0
2006-10-01 01:00:00,jones,mi,us,oval,5.0
2006-10-01 01:00:00,rio rancho,nm,us,oval,3.0
2006-10-01 01:20:00,bursa (turkey),,,teardrop,3.0
2006-10-01 01:30:00,irving,tx,us,circle,2.0
2006-10-01 02:20:00,montebello,ca,us,other,300.0
2006-10-01 06:00:00,iraq,,,triangle,15.0
2006-10-01 12:30:00,new york city (bronx),ny,us,rectangle,120.0
2006-10-01 14:00:00,mt. pleasant,sc,us,circle,240.0
2006-10-01 14:00:00,plainfield,il,us,oval,300.0
2006-10-01 15:05:00,thompson,mo,us,cigar,3600.0
2006-10-01 16:50:00,obrien,or,,other,120.0
2006-10-01 17:00:00,algona,ia,us,unknown,3600.0
2006-10-01 17:00:00,onion creek,wa,us,chevron,60.0
2006-10-01 18:30:00,west greenwhich,ri,,disk,28800.0
2006-10-01 19:20:00,monkton,md,us,oval,480.0
2006-10-01 19:45:00,las vegas,nv,us,fireball,600.0
2006-10-01 19:48:00,austin,tx,us,,4.0
2006-10-01 20:18:00,fall city,wa,us,fireball,2.0
2006-10-01 20:19:00,orchards,wa,us,fireball,1.0
2006-10-01 20:00:00,pullman,wa,us,circle,1.0
2006-10-01 20:34:00,seattle,wa,us,teardrop,12.0
2006-10-01 21:00:00,orchard park,ny,us,unknown,37800.0
2006-10-01 21:00:00,sandrock,al,,unknown,600.0
2006-10-01 21:00:00,seattle,wa,us,light,20.0
2006-10-01 21:15:00,roseville,ca,us,sphere,600.0
2006-10-01 21:35:00,tin cup,co,,changing,10.0
2006-10-01 22:00:00,santa fe,nm,us,fireball,20.0
2006-10-01 22:15:00,phoenix and saguaro lake,az,,light,2.0
2006-10-01 22:18:00,winslow,az,us,fireball,15.0
2006-10-01 23:00:00,cuchara,co,us,,60.0
2006-10-01 23:00:00,glorieta,nm,us,changing,2.0
2006-10-01 23:00:00,silver city,nm,us,light,180.0
2006-10-01 23:00:00,wide ruins,az,us,cylinder,120.0
2006-10-01 23:15:00,boulder,co,us,oval,30.0
2006-10-01 23:15:00,canon city,co,us,light,240.0
2006-10-01 23:15:00,cerrillos,tn,,changing,45.0
2006-10-01 23:15:00,denver,co,us,circle,30.0
2006-10-01 23:15:00,edwards/vail (between),co,,formation,180.0
2006-10-01 23:15:00,fairplay,co,us,unknown,30.0
2006-10-01 23:15:00,hartsel,co,us,fireball,60.0
2006-10-01 23:15:00,mccoy,co,us,light,75.0
2006-10-01 23:15:00,pueblo west,co,us,sphere,10.0
2006-10-01 23:15:00,santa fe,nm,us,light,45.0
2006-10-01 23:15:00,taos,nm,us,formation,150.0
2006-10-01 23:17:00,cascade,co,us,circle,15.0
2006-10-01 23:20:00,boulder (foothills of),co,us,sphere,6.0
2006-10-01 23:20:00,cripple creek,co,us,fireball,15.0
2006-10-01 23:20:00,grand junction (15-20 miles,co,,light,60.0
2006-10-01 23:20:00,raton,nm,us,formation,30.0
2006-10-01 23:20:00,raton,nm,us,formation,60.0
2006-10-01 23:20:00,sedalia,co,us,formation,30.0
2006-10-01 23:20:00,silverthorne,co,us,light,10.0
2006-10-01 23:27:00,monument,co,us,other,10.0
2006-10-01 23:30:00,pueblo west,co,us,light,300.0
2006-10-01 23:32:00,farmington,nm,us,light,14.0
2006-10-01 23:40:00,san antonio,nm,us,circle,20.0
2007-10-01 00:00:00,escondido,ca,us,diamond,120.0
2007-10-01 00:00:00,los angeles,ca,us,flash,900.0
2007-10-01 00:02:00,dayton,oh,us,oval,5.0
2007-10-01 01:00:00,barrie (canada),on,ca,circle,60.0
2007-10-01 02:00:00,adelaide  (south australia),,au,oval,300.0
2007-10-01 02:30:00,sautee nacoochee,ga,,light,10800.0
2007-10-01 09:50:00,charlotte,nc,us,light,1200.0
2007-10-01 13:00:00,litchfield,il,us,oval,2.0
2007-10-01 17:10:00,granville,oh,us,sphere,120.0
2007-10-01 19:00:00,beulaville,nc,us,triangle,5.0
2007-10-01 20:00:00,ewa beach,hi,us,light,600.0
2007-10-01 20:00:00,north battleford (canada),sk,ca,disk,60.0
2007-10-01 20:00:00,tryon,nc,us,light,10.0
2007-10-01 21:00:00,ballinger,tx,us,unknown,300.0
2007-10-01 21:00:00,deer park,ny,us,other,240.0
2007-10-01 21:00:00,sanford,fl,us,triangle,120.0
2007-10-01 22:30:00,dublin,ca,us,flash,2.0
2008-10-01 00:00:00,conway,ar,us,triangle,600.0
2008-10-01 00:00:00,kuala lumpur (malaysia),,,disk,300.0
2008-10-01 01:00:00,bryan,oh,us,cylinder,120.0
2008-10-01 01:00:00,merrick,ny,us,disk,5.0
2008-10-01 05:00:00,huntington,wv,us,cylinder,600.0
2008-10-01 06:20:00,lynchburg,va,us,light,30.0
2008-10-01 09:00:00,lanagan,mo,us,light,900.0
2008-10-01 09:45:00,dallas,tx,us,oval,300.0
2008-10-01 11:00:00,pell city,al,us,cigar,300.0
2008-10-01 19:00:00,warwick,ri,us,circle,600.0
2008-10-01 19:12:00,bonham,tx,us,egg,300.0
2008-10-01 19:40:00,delta (canada),bc,ca,disk,5.0
2008-10-01 20:00:00,cabazon,ca,us,light,1200.0
2008-10-01 20:00:00,glenrock,wy,us,unknown,1200.0
2008-10-01 20:00:00,marysville,wa,us,circle,1800.0
2008-10-01 20:00:00,texas city,tx,us,other,2.0
2008-10-01 20:00:00,wilson,nc,us,circle,600.0
2008-10-01 20:03:00,idaho falls,id,us,light,15.0
2008-10-01 20:45:00,leavenworth,wa,us,light,120.0
2008-10-01 20:45:00,renton,wa,us,light,600.0
2008-10-01 21:00:00,wellington,al,us,light,120.0
